id,type,src,dst,app,latency,message,ctime,size,buffer
13,LINK,197,173,0,16.000000704055306,0_(8-14),850.523838196768,4422089,42
5,LINK,50,1,8,15.0000002712765,8_(121-126),850.7899020097043,1998727,43
25,LINK,15,6,18,6.000000085060789,18_(222-224),851.2697906600788,1615807,43
43,LINK,6,79,4,8.000000872907233,4_(65-67),851.3627995696695,2914845,42
6,LINK,110,112,10,6.000000079964751,10_(143-144),851.6297616969113,1647257,42
46,LINK,0,6,6,5.000000066969331,6_(81-87),852.0695304747001,3139527,42
43,LINK,15,1,4,10.000000603450962,4_(68-74),852.2170343293953,1886089,42
33,LINK,175,106,5,12.00000044091619,5_(75-76),853.2697906820276,3630757,42
43,LINK,7,15,4,10.00000032675037,4_(65-71),853.3627998795422,4187488,42
46,LINK,190,194,6,12.000000386869647,6_(81-84),854.069531665057,4342818,42
18,LINK,183,107,3,20.00000066939514,3_(52-53),854.1009174311927,3541275,43
42,LINK,111,179,0,15.000000495618071,0_(0-11),856.3541762239906,3653574,41
42,LINK,196,198,0,25.00000080557964,0_(0-7),856.6297633681286,3998907,41
46,LINK,6,91,6,10.000000547870217,6_(81-87),857.0695305416693,3139527,41
46,LINK,85,167,6,12.00000013289819,6_(81-86),857.0695308053404,2305523,41
25,LINK,106,112,18,10.00000018375211,18_(222-228),857.2697910786077,4012733,40
6,LINK,112,131,10,15.00000038141544,10_(143-144),857.629761776876,1647257,40
43,LINK,79,149,4,15.000000150583642,4_(65-67),859.3628004425767,2914845,39
35,LINK,84,7,2,6.000000308516469,2_(47-51),860.5729203005134,4496282,40
42,LINK,192,77,0,9.000000177896382,0_(1-2),861.3275726416095,2618533,41
42,LINK,192,45,0,15.000001111961387,0_(1-8),861.3275726416095,3076448,42
42,LINK,192,169,0,12.000000185230542,0_(1-18),861.3275726416095,1651083,43
57,LINK,187,112,8,16.000000405789066,M.USER.APP.8,862,2925111,44
46,LINK,0,110,6,6.00000025167136,6_(81-88),862.0695306230153,2921717,44
43,LINK,1,80,4,8.000000069052849,4_(68-74),862.2170349328463,1886089,44
43,LINK,15,71,4,10.000000403134319,4_(65-71),863.3628002062926,4187488,44
5,LINK,198,196,8,25.000000322700068,8_(116-119),864.8498656256252,1601887,45
5,LINK,1,2,8,4.000000048388179,8_(121-126),865.7899022809808,1998727,45
13,LINK,173,110,0,15.000000505934137,0_(8-14),866.5238389008233,4422089,44
35,LINK,7,100,2,8.000000155661944,2_(47-51),866.5729206090299,4496282,44
46,LINK,91,150,6,15.000000212678382,6_(81-87),867.0695310895395,3139527,44
25,LINK,112,100,18,10.000000152107527,18_(222-228),867.2697912623598,4012733,44
46,LINK,110,141,6,9.000000383378524,6_(81-88),868.0695308746867,2921717,44
33,LINK,175,106,5,12.000000243455096,5_(75-77),869.2697908235792,2004749,43
25,LINK,106,15,18,6.000000087497043,18_(222-229),869.2697913282487,2055688,43
5,LINK,2,0,8,3.0000000347108657,8_(121-126),869.7899023293689,1998727,43
43,LINK,80,138,4,12.000000097263282,4_(68-74),870.2170350018991,1886089,43
11,LINK,25,5,15,8.000000149291681,15_(199-202),870.3087207623191,3596340,44
11,LINK,25,5,15,8.000000124029691,15_(199-204),870.3087207623191,2987795,45
42,LINK,77,15,0,6.0000001476101135,0_(1-2),870.3275728195059,2618533,45
13,LINK,159,105,0,12.00000042375262,0_(12-15),871.9508001228351,2459303,45
13,LINK,159,105,0,12.00000066436173,0_(12-16),871.9508001228351,3855709,46
46,LINK,0,109,6,10.000000524484266,6_(81-89),872.0695307391121,2287032,46
5,LINK,0,14,8,6.000000115975171,8_(121-126),872.7899023640798,1998727,45
9,LINK,194,190,8,12.000000344193278,8_(115-116),873.3179012375638,3863753,46
9,LINK,194,190,8,12.00000015727467,8_(115-118),873.3179012375638,1765492,47
9,LINK,194,190,8,12.000000312761898,8_(115-121),873.3179012375638,3510919,48
9,LINK,194,190,8,12.000000252978277,8_(115-123),873.3179012375638,2839816,49
42,LINK,169,112,0,12.000000139721799,0_(1-18),873.3275728268401,1651083,49
43,LINK,71,142,4,12.000000223733457,4_(65-71),873.3628006094269,4187488,49
18,LINK,107,2,3,6.000000670084317,3_(52-53),874.1009181005878,3541275,49
35,LINK,100,186,2,15.000000315744709,2_(47-51),874.5729207646918,4496282,48
35,LINK,84,7,2,6.0000002272293305,2_(43-44),875.2679194651636,3311613,49
25,LINK,15,1,18,10.000000657713873,18_(222-229),875.2697914157458,2055688,49
58,LINK,178,107,2,20.000000246534057,M.USER.APP.2,876,3098710,50
42,LINK,15,108,0,8.000000111179427,0_(1-2),876.327572967116,2618533,50
42,LINK,45,6,0,8.000000394823585,0_(1-8),876.327573753571,3076448,50
25,LINK,100,74,18,8.000000238776718,18_(222-228),877.2697914144674,4012733,49
57,LINK,112,106,8,10.000000133947442,M.USER.APP.8,878.000000405789,2925111,49
11,LINK,5,108,15,6.000000130393572,15_(199-202),878.3087209116109,3596340,49
18,LINK,2,0,3,3.0000000614995046,3_(52-53),880.1009187706721,3541275,48
35,LINK,7,15,2,10.000000258405702,2_(43-44),881.2679196923929,3311613,48
9,LINK,106,191,8,9.000001209003413,8_(114-125),881.2697918297439,4129599,48
13,LINK,110,112,0,6.000000214666714,0_(8-14),881.5238394067575,4422089,48
46,LINK,0,15,6,10.000000080408155,6_(81-91),882.0695308542637,2268411,47
46,LINK,109,120,6,9.000000238367326,6_(81-89),882.0695312635963,2287032,47
21,LINK,119,81,12,15.000000255592472,12_(163-164),883.0823554398088,2188840,46
18,LINK,0,20,3,8.000000580007843,3_(52-53),883.1009188321716,3541275,46
13,LINK,105,111,0,6.000000088658279,0_(12-15),883.9508005465876,2459303,46
11,LINK,108,134,15,15.000000767677431,15_(199-202),884.3087210420044,3596340,46
42,LINK,6,110,0,6.000000446028999,0_(1-8),884.3275741483945,3076448,45
45,LINK,175,106,9,12.000000429333685,9_(128-129),885.2697910732059,3535380,45
25,LINK,74,153,18,9.000000413336526,18_(222-228),885.269791653244,4012733,45
25,LINK,1,111,18,8.000000115698727,18_(222-229),885.2697920734596,2055688,45
9,LINK,190,109,8,12.000000418889593,8_(115-116),885.317901581757,3863753,45
42,LINK,112,80,0,6.000000061471143,0_(1-18),885.3275729665619,1651083,45
11,LINK,5,110,15,10.000000163336722,15_(199-204),886.3087210356406,2987795,44
13,LINK,112,80,0,6.000000164637917,0_(8-14),887.5238396214241,4422089,44
57,LINK,106,175,8,12.000000355223111,M.USER.APP.8,888.0000005397364,2925111,44
5,LINK,196,185,8,16.000000268832167,8_(116-119),889.8498659483253,1601887,43
13,LINK,111,65,0,15.000000130740316,0_(12-15),889.9508006352459,2459303,43
42,LINK,110,173,0,15.000000351978457,0_(1-8),890.3275745944236,3076448,42
42,LINK,80,138,0,12.000000085144313,0_(1-18),891.327573028033,1651083,39
5,LINK,64,7,8,9.000000282982764,8_(118-127),891.8735663510527,2094504,40
46,LINK,15,36,6,10.000000161114102,6_(81-91),892.0695309346719,2268411,40
46,LINK,0,6,6,5.000000080558219,6_(81-92),892.0695310459743,3776575,40
52,LINK,32,0,6,10.000000147352228,6_(81-82),892.4993995440236,2902744,41
52,LINK,32,0,6,10.00000017591712,6_(81-83),892.4993995440236,3465454,42
52,LINK,32,0,6,10.00000022045482,6_(81-84),892.4993995440236,4342818,43
52,LINK,32,0,6,10.00000011703545,6_(81-86),892.4993995440236,2305523,44
52,LINK,32,0,6,10.000000159372062,6_(81-87),892.4993995440236,3139527,45
52,LINK,32,0,6,10.000000148315356,6_(81-88),892.4993995440236,2921717,46
52,LINK,32,0,6,10.00000011609679,6_(81-89),892.4993995440236,2287032,47
52,LINK,32,0,6,10.000000115151531,6_(81-91),892.4993995440236,2268411,48
52,LINK,32,0,6,10.000000191710582,6_(81-92),892.4993995440236,3776575,49
52,LINK,32,0,6,10.000000200209438,6_(81-93),892.4993995440236,3943997,50
25,LINK,111,161,18,15.00000011590046,18_(222-229),893.2697921891584,2055688,50
33,LINK,106,15,5,6.0000001545373145,5_(75-76),893.2697922706601,3630757,50
13,LINK,105,7,0,10.000000274757415,0_(12-16),895.9508012109494,3855709,49
58,LINK,107,2,2,6.000000586341635,M.USER.APP.2,896.000000246534,3098710,49
11,LINK,110,112,15,6.000000145040078,15_(199-204),896.3087211989773,2987795,49
46,LINK,6,99,6,6.000000249732385,6_(81-92),897.0695311265325,3776575,49
9,LINK,190,109,8,12.000000191406187,8_(115-118),897.3179017390318,1765492,49
9,LINK,109,106,8,8.000000149561206,8_(115-116),897.3179020006467,3863753,49
13,LINK,80,165,0,12.0000003275918,0_(8-14),897.3275731926709,4422089,49
21,LINK,81,7,12,8.000000418285754,12_(163-164),898.0823556954012,2188840,49
33,LINK,15,0,5,10.000000128699106,5_(75-76),899.2697924251975,3630757,49
57,LINK,175,195,8,16.00000020653669,M.USER.APP.8,900.0000008949596,2925111,48
5,LINK,7,3,8,3.000000094419645,8_(118-127),900.8735666340355,2094504,48
45,LINK,175,106,9,12.000000447137278,9_(128-130),901.269791333184,3681985,48
11,LINK,59,15,15,8.000000300225258,15_(195-198),901.9748652039121,2202454,49
11,LINK,59,15,15,8.000000339480412,15_(195-205),901.9748652039121,2490430,50
58,LINK,2,6,2,3.0000000552352892,M.USER.APP.2,902.0000008328757,3098710,50
46,LINK,0,15,6,10.000000139802495,6_(81-93),902.0695312461837,3943997,49
11,LINK,112,116,15,9.000000165466902,15_(199-204),902.3087213440174,2987795,49
53,LINK,193,177,2,12.000000248283579,2_(38-39),902.4236240017262,2471521,50
53,LINK,193,177,2,12.000000234666723,2_(38-49),902.4236240017262,2335973,51
46,LINK,99,163,6,12.00000050843023,6_(81-92),903.0695313762649,3776575,51
56,LINK,194,190,7,12.000000188393816,7_(98-99),903.7457044673539,2114821,51
56,LINK,194,190,7,12.0000001759561,7_(98-100),903.7457044673539,1975201,52
56,LINK,194,190,7,12.000000280858824,7_(98-101),903.7457044673539,3152790,53
56,LINK,194,190,7,12.000000398068938,7_(98-103),903.7457044673539,4468536,54
56,LINK,194,190,7,12.000000212095674,7_(98-105),903.7457044673539,2380887,55
56,LINK,194,190,7,12.00000039674713,7_(98-106),903.7457044673539,4453698,56
56,LINK,194,190,7,12.000000141574214,7_(98-107),903.7457044673539,1589246,57
56,LINK,194,190,7,12.000000211087883,7_(98-111),903.7457044673539,2369574,58
5,LINK,3,109,8,6.000000142121532,8_(118-127),903.8735667284551,2094504,58
13,LINK,65,0,0,12.000000297539366,0_(12-15),904.9508007659862,2459303,58
58,LINK,6,85,2,10.000000592496521,M.USER.APP.2,905.000000888111,3098710,58
33,LINK,106,15,5,6.0000000853289075,5_(75-77),905.2697925141152,2004749,58
9,LINK,106,185,8,9.000000279064485,8_(115-116),905.3179021502078,3863753,58
42,LINK,173,197,0,16.000000489811384,0_(1-8),905.327574946402,3076448,58
5,LINK,185,112,8,15.000000553161462,8_(116-119),905.8498662171575,1601887,58
13,LINK,7,107,0,8.0000001449361,0_(12-16),905.9508014857068,3855709,58
21,LINK,7,4,12,4.0000000535358815,12_(163-164),906.082356113687,2188840,58
9,LINK,190,109,8,12.000000380637022,8_(115-121),909.3179020517937,3510919,56
9,LINK,109,3,8,6.000000119796586,8_(115-118),909.3179021920529,1765492,56
5,LINK,109,190,8,12.000000227076091,8_(118-127),909.8735668705766,2094504,55
11,LINK,15,7,15,10.000000171857844,15_(195-198),909.9748655041374,2202454,55
21,LINK,4,112,12,10.00000008609674,12_(163-164),910.0823561672229,2188840,55
33,LINK,15,6,5,6.000000105535829,5_(75-77),911.2697925994441,2004749,55
46,LINK,15,43,6,12.000000344951278,6_(81-93),912.0695313859862,3943997,54
52,LINK,0,2,6,3.0000000504104647,6_(81-82),912.069531393536,2902744,54
21,LINK,43,15,12,12.00000021868196,12_(150-151),912.4364562482351,2500298,55
21,LINK,43,15,12,12.0000002442905,12_(150-153),912.4364562482351,2793093,56
21,LINK,43,15,12,12.000000198185855,12_(150-154),912.4364562482351,2265956,57
21,LINK,43,15,12,12.000000291749675,12_(150-155),912.4364562482351,3335717,58
21,LINK,43,15,12,12.000000264054632,12_(150-156),912.4364562482351,3019066,59
21,LINK,43,15,12,12.000000283031778,12_(150-159),912.4364562482351,3236041,60
21,LINK,43,15,12,12.000000324643219,12_(150-165),912.4364562482351,3711805,61
13,LINK,107,139,0,15.000000206058502,0_(12-16),913.9508016306429,3855709,61
9,LINK,185,196,8,16.000000648423445,8_(115-116),914.3179024292723,3863753,61
53,LINK,177,85,2,9.000000129677282,2_(38-39),914.4236242500098,2471521,61
58,LINK,85,177,2,9.00000016258502,M.USER.APP.2,915.0000014806076,3098710,61
52,LINK,2,3,6,5.000000054110319,6_(81-82),915.0695314439464,2902744,61
9,LINK,3,7,8,3.0000000795878776,8_(115-118),915.3179023118495,1765492,60
42,LINK,198,196,0,25.000000708342768,0_(7-9),916.8181852263398,3516222,60
42,LINK,198,196,0,25.000000393546188,0_(7-12),916.8181852263398,1953568,61
42,LINK,198,196,0,25.000000614038402,0_(7-13),916.8181852263398,3048094,62
13,LINK,0,14,0,6.0000001426998715,0_(12-15),916.9508010635255,2459303,62
45,LINK,175,106,9,12.000000359067634,9_(128-132),917.269791541956,2956769,62
33,LINK,6,5,5,5.000000059211571,5_(75-77),917.26979270498,2004749,62
45,LINK,106,104,9,6.000000148136937,9_(128-129),917.2697929434489,3535380,62
11,LINK,15,1,15,10.000000796808836,15_(195-205),917.9748658436177,2490430,62
9,LINK,7,64,8,9.000000238530843,8_(115-118),918.3179023914373,1765492,62
11,LINK,7,84,15,6.00000015112338,15_(195-198),919.9748656759953,2202454,62
34,LINK,195,175,12,16.000000231378333,12_(149-150),919.9784189028009,3276935,63
34,LINK,195,175,12,16.000000156120564,12_(149-152),919.9784189028009,2211084,64
34,LINK,195,175,12,16.00000012110012,12_(149-160),919.9784189028009,1715101,65
34,LINK,195,175,12,16.000000315056976,12_(149-161),919.9784189028009,4462048,66
34,LINK,195,175,12,16.00000021954596,12_(149-163),919.9784189028009,3109357,67
52,LINK,3,94,6,8.000000133414698,6_(81-82),920.0695314980567,2902744,67
21,LINK,112,116,12,9.000000121220022,12_(163-164),920.0823562533196,2188840,67
5,LINK,112,3,8,8.000000154269845,8_(116-119),920.849866770319,1601887,67
9,LINK,190,109,8,12.00000030787925,8_(115-123),921.3179023047719,2839816,67
9,LINK,109,108,8,6.00000014989515,8_(115-121),921.31790257269,3510919,67
42,LINK,197,199,0,15.000000442402188,0_(1-8),921.3275754362135,3076448,67
5,LINK,190,194,8,12.000000186583925,8_(118-127),921.8735670976527,2094504,67
52,LINK,0,4,6,5.000000132216572,6_(81-83),922.069531569453,3465454,67
33,LINK,5,26,5,8.000000158798892,5_(75-77),922.2697927641915,2004749,67
45,LINK,104,4,9,8.000000154838014,9_(128-129),923.2697930915858,3535380,66
53,LINK,85,6,2,10.000000472573294,2_(38-39),923.423624379687,2471521,66
58,LINK,177,193,2,12.00000031128961,M.USER.APP.2,924.0000016431926,3098710,66
21,LINK,15,7,12,10.00000019509866,12_(150-151),924.4364564669171,2500298,65
21,LINK,61,4,12,9.000000295799444,12_(158-162),924.9648508384568,3309860,66
21,LINK,61,4,12,9.000000395462244,12_(158-167),924.9648508384568,4425041,67
46,LINK,141,110,6,9.00000056182794,6_(88-96),925.0695312580652,4281675,68
53,LINK,177,85,2,9.000000122565266,2_(38-49),926.4236244846765,2335973,67
20,LINK,33,15,11,8.000000101429857,11_(146-147),926.5455494235971,1872909,68
20,LINK,33,15,11,8.000000195428383,11_(146-148),926.5455494235971,3608598,69
52,LINK,4,97,6,6.0000004190192655,6_(81-83),927.0695317016696,3465454,69
9,LINK,108,50,8,9.00000042602889,8_(115-121),927.3179027225851,3510919,68
11,LINK,1,102,15,8.000000127310479,15_(195-205),927.9748666404266,2490430,68
52,LINK,94,123,6,9.000000198372952,6_(81-82),928.0695316314714,2902744,68
5,LINK,3,96,8,8.000000370770872,8_(116-119),928.8498669245888,1601887,68
45,LINK,106,15,9,6.000000156717752,9_(128-130),929.2697933905862,3681985,66
9,LINK,196,198,8,25.000000778352874,8_(115-116),930.3179030776957,3863753,65
52,LINK,0,109,6,10.000000995936967,6_(81-84),932.0695317899078,4342818,64
45,LINK,175,106,9,12.000000466270386,9_(128-133),933.2697918130586,3839538,63
56,LINK,190,109,7,12.000000229278763,7_(98-99),933.3179024931658,2114821,63
9,LINK,109,0,8,10.000000651254032,8_(115-123),933.3179028805692,2839816,63
53,LINK,6,110,2,6.000000358325588,2_(38-39),933.4236248522603,2471521,63
21,LINK,4,60,12,9.000000238347912,12_(158-162),933.9648511342562,3309860,62
46,LINK,110,112,6,6.00000020785043,6_(88-96),934.0695318198932,4281675,62
21,LINK,7,105,12,10.000000178170971,12_(150-151),934.4364566620158,2500298,62
2,LINK,123,94,3,9.000000159923681,3_(60-61),934.5239571251519,2340125,63
20,LINK,15,6,11,6.000000098595387,11_(146-147),934.5455495250269,1872909,63
45,LINK,15,85,9,10.000000788301278,9_(128-130),935.269793547304,3681985,63
53,LINK,85,15,2,10.00000050012439,2_(38-49),935.4236246072417,2335973,63
11,LINK,102,121,15,9.000000297704924,15_(195-205),935.9748667677371,2490430,63
21,LINK,15,106,12,6.000000118883498,12_(150-153),936.4364567112076,2793093,60
53,LINK,110,160,2,15.000000134996519,2_(38-39),939.4236252105859,2471521,58
46,LINK,112,105,6,10.000000145485755,6_(88-96),940.0695320277437,4281675,58
20,LINK,6,91,11,10.000000326836195,11_(146-147),940.5455496236223,1872909,58
45,LINK,106,133,9,9.000000207083104,9_(128-132),941.2697937496538,2956769,58
42,LINK,196,185,0,16.000000590100036,0_(7-9),941.8181859346826,3516222,58
52,LINK,0,6,6,5.00000004917917,6_(81-86),942.0695319069433,2305523,58
52,LINK,109,190,6,12.000000470827526,6_(81-84),942.0695327858448,4342818,58
21,LINK,106,185,12,9.000000201734702,12_(150-153),942.4364568300911,2793093,58
20,LINK,15,68,11,12.00000031220783,11_(146-148),942.5455497204553,3608598,58
21,LINK,4,7,12,4.000000108230145,12_(158-167),942.9648515297184,4425041,57
9,LINK,0,4,8,5.000000108346767,8_(115-123),943.3179035318233,2839816,57
2,LINK,94,3,3,8.00000010755584,3_(60-61),943.5239572850757,2340125,57
21,LINK,105,159,12,12.000000430816305,12_(150-151),944.4364568401867,2500298,57
45,LINK,85,177,9,9.00000019318865,9_(128-130),945.2697943356052,3681985,56
56,LINK,190,83,7,12.000000152605319,7_(98-100),945.3179026691218,1975201,56
56,LINK,109,0,7,10.000000484991176,7_(98-99),945.317903109848,2114821,56
53,LINK,15,27,2,10.000000184499582,2_(38-49),945.4236251073661,2335973,56
21,LINK,7,84,12,6.0000003036282035,12_(158-167),946.9648516379485,4425041,56
52,LINK,6,85,6,10.000000440833237,6_(81-86),947.0695319561225,2305523,56
9,LINK,4,16,8,10.000000118112494,8_(115-123),948.31790364017,2839816,56
21,LINK,15,0,12,10.000000080321131,12_(150-154),948.4364569093934,2265956,56
45,LINK,175,106,9,12.000000272411542,9_(128-134),949.2697919714465,2243193,56
46,LINK,105,166,6,9.000000218064862,6_(88-96),950.0695321732294,4281675,56
20,LINK,91,150,11,15.000000126874925,11_(146-147),950.5455499504585,1872909,55
2,LINK,3,48,3,6.000000131575493,3_(60-61),951.5239573926315,2340125,54
52,LINK,0,6,6,5.000000066969331,6_(81-87),952.0695320663153,3139527,54
45,LINK,106,104,9,6.000000160881546,9_(128-133),953.2697942159242,3839538,53
52,LINK,190,194,6,12.000000386869647,6_(81-84),954.0695332566723,4342818,53
56,LINK,0,35,7,6.000000099544813,7_(98-99),955.3179035948392,2114821,50
52,LINK,6,91,6,10.000000547870217,6_(81-87),957.0695321332846,3139527,47
52,LINK,85,167,6,12.00000013289819,6_(81-86),957.0695323969558,2305523,47
56,LINK,190,109,7,12.000000341810392,7_(98-101),957.3179029499806,3152790,46
42,LINK,185,112,0,15.000001214217045,0_(7-9),957.8181865247826,3516222,45
21,LINK,0,14,12,6.000000131481005,12_(150-154),958.4364569897145,2265956,44
35,LINK,15,7,2,10.000000234609546,2_(44-46),958.7268346794808,3006652,45
45,LINK,104,4,9,8.000000168159135,9_(128-133),959.2697943768057,3839538,44
21,LINK,15,106,12,6.000000141979413,12_(150-155),960.4364572011431,3335717,44
5,LINK,134,108,8,15.000000708982556,8_(117-120),961.6213509715043,3321372,44
5,LINK,134,108,8,15.000000915053509,8_(117-122),961.6213509715043,4286753,45
52,LINK,0,110,6,6.00000025167136,6_(81-88),962.0695322146307,2921717,45
44,LINK,195,175,5,16.000000256361055,5_(75-76),962.3489208633092,3630757,46
44,LINK,195,175,5,16.000000141551627,5_(75-77),962.3489208633092,2004749,47
33,LINK,0,2,5,3.000000033736588,5_(76-78),963.6088336497869,1942626,48
33,LINK,0,15,5,10.0000000716874,5_(76-79),963.6088336497869,2022388,49
64,LINK,187,112,8,16.000000405789066,M.USER.APP.8,965,2925111,49
45,LINK,175,106,9,12.000000385407187,9_(128-139),965.269792195533,3173664,49
45,LINK,106,15,9,6.000000095477891,9_(128-134),965.2697944883357,2243193,49
21,LINK,106,175,12,12.000000405086771,12_(150-155),966.4364573431225,3335717,47
33,LINK,2,1,5,4.000000047030002,5_(76-78),966.6088336835235,1942626,47
42,LINK,196,185,0,16.00000032785204,0_(7-12),966.8181863282288,1953568,47
52,LINK,91,150,6,15.000000212678382,6_(81-87),967.0695326811548,3139527,47
52,LINK,110,141,6,9.000000383378524,6_(81-88),968.0695324663021,2921717,46
35,LINK,7,97,2,8.000000170800174,2_(44-46),968.7268349140903,3006652,46
56,LINK,109,104,7,6.000000613731209,7_(98-101),969.317903291791,3152790,45
56,LINK,190,109,7,12.00000048445727,7_(98-103),969.3179033480495,4468536,45
45,LINK,15,7,9,10.000000175036716,9_(128-134),971.2697945838136,2243193,44
52,LINK,0,109,6,10.000000524484266,6_(81-89),972.0695323307275,2287032,44
21,LINK,15,1,12,10.000000965945024,12_(150-156),972.4364574651977,3019066,44
42,LINK,112,4,0,10.000000138308534,0_(7-9),972.8181877389997,3516222,44
33,LINK,15,78,5,9.00000013375176,5_(76-79),973.6088337214743,2022388,44
46,LINK,163,99,6,12.00000032242816,6_(92-94),975.098420773584,2394968,45
56,LINK,104,78,7,9.00000023889824,7_(98-101),975.3179039055223,3152790,45
5,LINK,108,15,8,8.000000141021037,8_(117-120),976.6213516804869,3321372,45
35,LINK,97,132,2,12.000000150558046,2_(44-46),976.7268350848905,3006652,45
45,LINK,106,104,9,6.000000132980575,9_(128-139),977.2697948737429,3173664,44
21,LINK,175,195,12,16.000000235528823,12_(150-155),978.4364577482092,3335717,44
61,LINK,193,177,1,12.000000226958898,1_(19-20),979.1685039370079,2259246,45
61,LINK,193,177,1,12.000000378637527,1_(19-22),979.1685039370079,3769120,46
61,LINK,193,177,1,12.000000217908854,1_(19-25),979.1685039370079,2169158,47
61,LINK,193,177,1,12.000000407229626,1_(19-34),979.1685039370079,4053738,48
64,LINK,112,106,8,10.000000133947442,M.USER.APP.8,981.000000405789,2925111,48
45,LINK,175,106,9,12.000000492243071,9_(128-141),981.2697924817369,4053412,48
45,LINK,7,18,9,10.000000265562042,9_(128-134),981.2697947588503,2243193,48
56,LINK,190,109,7,12.000000258124365,7_(98-105),981.3179035601452,2380887,48
56,LINK,109,106,7,8.000000172971626,7_(98-103),981.3179038325068,4468536,48
52,LINK,0,15,6,10.000000080408155,6_(81-91),982.0695324458791,2268411,48
52,LINK,109,120,6,9.000000238367326,6_(81-89),982.0695328552117,2287032,48
21,LINK,1,111,12,8.0000001699198,12_(150-156),982.4364584311427,3019066,47
42,LINK,185,112,0,15.00000067460347,0_(7-12),982.8181866560808,1953568,46
42,LINK,4,101,0,6.000000222565544,0_(7-9),982.8181878773082,3516222,46
45,LINK,104,181,9,20.0000002397504,9_(128-139),983.2697950067235,3173664,46
21,LINK,15,86,12,12.000001179124443,12_(150-159),984.4364577482295,3236041,45
5,LINK,15,88,8,9.00000020548083,8_(117-120),984.6213518215079,3321372,45
45,LINK,4,112,9,10.00000011648344,9_(129-131),986.5324391608208,2961362,46
46,LINK,99,7,6,8.000000267984309,6_(92-94),987.0984210960122,2394968,46
45,LINK,133,106,9,9.000000186373105,9_(132-137),987.1994314833893,2661068,47
42,LINK,101,171,0,15.00000028153409,0_(7-9),988.8181880998737,3516222,46
56,LINK,106,75,7,10.000000355209991,7_(98-103),989.3179040054785,4468536,46
21,LINK,111,179,12,15.000000409545192,12_(150-156),990.4364586010624,3019066,46
64,LINK,106,175,8,12.000000355223111,M.USER.APP.8,991.0000005397364,2925111,46
61,LINK,177,85,1,9.000000118539507,1_(19-20),991.1685041639669,2259246,45
5,LINK,108,5,8,6.000000155426083,8_(117-122),991.6213525955404,4286753,44
42,LINK,196,185,0,16.000000511537774,0_(7-13),991.8181869422672,3048094,44
52,LINK,15,36,6,10.000000161114102,6_(81-91),992.0695325262873,2268411,44
52,LINK,0,6,6,5.000000080558219,6_(81-92),992.0695326375896,3776575,44
45,LINK,106,15,9,6.000000172526943,9_(128-141),993.26979297398,4053412,44
56,LINK,190,83,7,12.000000344095614,7_(98-106),993.3179039568923,4453698,44
56,LINK,109,79,7,10.000000735012943,7_(98-105),993.3179040906311,2380887,44
5,LINK,88,184,8,12.00000023998982,8_(117-120),993.6213520269887,3321372,44
60,LINK,193,177,16,12.000000299334326,16_(207-208),993.7874015748032,2979702,45
46,LINK,7,107,6,8.000000090026846,6_(92-94),995.0984213639965,2394968,44
53,LINK,160,110,2,15.000000233135943,2_(39-40),995.7285204504775,4268261,45
53,LINK,160,110,2,15.000000146742236,2_(39-42),995.7285204504775,2686562,46
53,LINK,160,110,2,15.000000222233572,2_(39-48),995.7285204504775,4068660,47
53,LINK,160,110,2,15.000000109299004,2_(39-50),995.7285204504775,2001050,48
45,LINK,106,15,9,6.000000113264067,9_(132-137),996.1994316697624,2661068,48
21,LINK,15,0,12,10.000000131572007,12_(150-165),996.4364580728727,3711805,48
21,LINK,86,82,12,12.000000378556896,12_(150-159),996.4364589273539,3236041,48
45,LINK,112,131,9,15.000000685690933,9_(129-131),996.5324392773042,2961362,48
52,LINK,6,99,6,6.000000249732385,6_(81-92),997.0695327181479,3776575,48
23,LINK,175,106,12,12.000000397948334,12_(149-150),997.2697927131152,3276935,48
5,LINK,5,110,8,10.000000234348134,8_(117-122),997.6213527509665,4286753,48
42,LINK,112,105,0,10.000000066379704,0_(7-12),997.8181873306843,1953568,48
43,LINK,20,0,4,8.000000316611374,4_(69-73),998.530467965463,1933091,49
45,LINK,15,7,9,10.000000316288398,9_(128-141),999.2697931465069,4053412,49
56,LINK,75,184,7,20.00000042244702,7_(98-103),999.3179043606884,4468536,49
